Model Number,L,R,I_DC_Vortex,rango_I_in,I_th,T_relax,Accuracy_Train,Accuracy_Test
210,1.0999999999999998e-08,1e-07,0.001,4,0.0040258802922712245,-1.145387689522059e-09,0.10022354694485842,0.1
211,1.1999999999999998e-08,5e-08,0.001,4,0.001097967352437607,-9.648314511739075e-09,0.10022354694485842,0.1
212,1.1999999999999998e-08,5.25e-08,0.001,4,0.0012105090060624618,-4.9504051160725715e-09,0.10022354694485842,0.1
213,1.1999999999999998e-08,5.4999999999999996e-08,0.001,4,0.0013285404964495041,-3.4812024833544194e-09,0.10022354694485842,0.1
214,1.1999999999999998e-08,5.75e-08,0.001,4,0.0014520618235987352,-2.765226253444137e-09,0.10022354694485842,0.1
215,1.1999999999999998e-08,6e-08,0.001,4,0.0015810729875101537,-2.342419251737837e-09,0.10022354694485842,0.1
216,1.1999999999999998e-08,6.25e-08,0.001,4,0.0017155739881837611,-2.0639458755505834e-09,0.10022354694485842,0.1
217,1.1999999999999998e-08,6.5e-08,0.001,4,0.0018555648256195557,-1.8670958200063204e-09,0.10022354694485842,0.1
218,1.1999999999999998e-08,6.75e-08,0.001,4,0.002001045499817539,-1.7208639739245174e-09,0.10022354694485842,0.1
219,1.1999999999999998e-08,6.999999999999999e-08,0.001,4,0.002152016010777709,-1.6081641625988667e-09,0.10022354694485842,0.1
220,1.1999999999999998e-08,7.25e-08,0.001,4,0.0023084763585000685,-1.518808250436783e-09,0.10022354694485842,0.1
221,1.1999999999999998e-08,7.5e-08,0.001,4,0.0024704265429846156,-1.4463453639337594e-09,0.10022354694485842,0.1
222,1.1999999999999998e-08,7.75e-08,0.001,4,0.002637866564231351,-1.3864930677776152e-09,0.10022354694485842,0.1
223,1.1999999999999998e-08,8e-08,0.001,4,0.002810796422240274,-1.3362975155425817e-09,0.10022354694485842,0.1
224,1.1999999999999998e-08,8.25e-08,0.001,4,0.0029892161170113852,-1.293655807565988e-09,0.10022354694485842,0.1
225,1.1999999999999998e-08,8.500000000000001e-08,0.001,4,0.0031731256485446847,-1.257030538169106e-09,0.10022354694485842,0.1
226,1.1999999999999998e-08,8.75e-08,0.001,4,0.003362525016840171,-1.2252719879070037e-09,0.10022354694485842,0.1
227,1.1999999999999998e-08,9e-08,0.001,4,0.0035574142218978465,-1.1975034068187365e-09,0.10022354694485842,0.1
